manual_saver
BREAD,$GPRMC,091048.000,A,3907.6494,N,08431.6073,W,0.06,253.02,040120,,,A*71

BREAD,$GPRMC,091049.000,A,3907.6494,N,08431.6073,W,0.08,237.09,040120,,,A*77

BREAD,$GPRMC,091050.000,A,3907.6494,N,08431.6073,W,0.16,242.24,040120,,,A*7D

BREAD,$GPRMC,091051.000,A,3907.6494,N,08431.6074,W,0.14,180.79,040120,,,A*7C

BREAD,$GPRMC,091052.000,A,3907.6493,N,08431.6074,W,0.25,179.25,040120,,,A*75

BREAD,$GPRMC,091053.000,A,3907.6492,N,08431.6074,W,0.19,187.06,040120,,,A*7A

BREAD,$GPRMC,091054.000,A,3907.6492,N,08431.6074,W,0.23,177.55,040120,,,A*7D

BREAD,$GPRMC,091055.000,A,3907.6491,N,08431.6074,W,0.07,211.29,040120,,,A*71

BREAD,$GPRMC,091056.000,A,3907.6491,N,08431.6074,W,0.04,312.21,040120,,,A*7B

BREAD,$GPRMC,091057.000,A,3907.6491,N,08431.6074,W,0.15,22.32,040120,,,A*48

BREAD,$GPRMC,091058.000,A,3907.6492,N,08431.6074,W,0.20,7.16,040120,,,A*73

BREAD,$GPRMC,091059.000,A,3907.6492,N,08431.6074,W,0.25,342.09,040120,,,A*7B

BREAD,$GPRMC,091100.000,A,3907.6493,N,08431.6074,W,0.14,312.11,040120,,,A*79

BREAD,$GPRMC,091101.000,A,3907.6493,N,08431.6075,W,0.06,289.78,040120,,,A*76

BREAD,$GPRMC,091102.000,A,3907.6493,N,08431.6075,W,0.04,317.68,040120,,,A*70

BREAD,$GPRMC,091103.000,A,3907.6493,N,08431.6075,W,0.06,19.15,040120,,,A*44

